number,value,datetime_start,datetime_complete,duration,params_a_0,params_a_1,params_a_2,params_a_3,params_a_4,params_a_5,params_a_6,params_u_dc_0,params_u_dc_1,params_u_dc_2,params_u_dc_3,params_u_dc_4,params_u_dc_5,params_u_dc_6,state
218,0.7297811607992388,2025-11-16 01:38:43.256997,2025-11-16 02:30:38.307840,0 days 00:51:55.050843,1.2045163442554248,0.025930731529369797,-1.387252133304494,-0.0600379041826537,0.43945644295117425,0.22515034651510893,0.8914883005562949,0.046739521520934184,0.536497553394125,0.9810454894523777,0.48188266113178996,0.19753433082963262,0.5414128906158975,0.18028001180159783,COMPLETE
219,0.7421503330161751,2025-11-16 02:30:38.490097,2025-11-16 03:22:06.136950,0 days 00:51:27.646853,1.119516815081341,0.09185117697257944,-1.300674957795354,0.055254259055375024,0.42991157485827014,0.33810046156876583,0.8929455353043241,0.03659734655263534,0.560419501943378,0.963794606638744,0.5233907239076666,0.1034557529633316,0.4826809405283725,0.14446113662850404,COMPLETE
220,0.4391056137012369,2025-11-16 03:22:06.362901,2025-11-16 04:13:40.248892,0 days 00:51:33.885991,1.095548037840838,0.10121231087284666,-1.3238622467743952,-0.1416090722024796,0.393852158215327,0.35481146498760785,0.9192266702320118,0.7617881386887548,0.5506381656407038,0.9690555725949486,0.5400401731028781,0.09224339018971142,0.4773634067399419,0.13709879747211962,COMPLETE
221,0.7388201712654615,2025-11-16 04:13:40.461040,2025-11-16 05:05:35.741015,0 days 00:51:55.279975,1.278655813079742,0.19255981365546948,-1.225984048630277,0.033623516679914686,0.35065219008253495,0.279476636615736,0.864990782679121,0.030525226378764373,0.5638743349532466,0.9837518235508887,0.5198766956502402,0.08739387412200372,0.5174783421888298,0.1559907996644329,COMPLETE
222,0.7431018078020932,2025-11-16 05:05:35.970948,2025-11-16 05:57:26.752753,0 days 00:51:50.781805,1.1477069878801887,0.07074695987083562,-1.1407621902446794,0.06704153303607681,0.526372464725033,0.17527166936333569,0.850443822423746,0.05108494902969329,0.5291176404434091,0.9523703995838353,0.5051344999076828,0.11867739309432368,0.4984358769241627,0.12432554935023774,COMPLETE
223,0.7397716460513797,2025-11-16 05:57:26.966215,2025-11-16 06:48:56.874685,0 days 00:51:29.908470,1.138554939606006,0.10912302759206827,-1.0843613025822851,0.039314050605005285,0.5049946789176781,0.19250386645829776,0.8598171801739977,0.05662733918395399,0.5235866724053387,0.961355470631872,0.5079680115998135,0.11082684313783993,0.4990663581964567,0.12466439149633277,COMPLETE
224,0.7140818268315889,2025-11-16 06:48:57.094412,2025-11-16 07:40:30.948183,0 days 00:51:33.853771,1.2375199754994959,-0.04542369102132485,-1.1622319901113518,-0.041407948057107846,0.43973753844517394,0.38133631353521386,0.9492813780340925,0.05235569736662907,0.5280971696148918,0.9268836971582178,0.5726583524914932,0.11887441307488754,0.48488680057540134,0.1567060054061848,COMPLETE
225,0.7402473834443387,2025-11-16 07:40:31.184630,2025-11-16 08:32:10.370388,0 days 00:51:39.185758,1.0239044431211544,0.07576028070040533,-1.4698553960945526,0.07383697809466927,0.5149578769235181,0.15772126404958073,1.00601081496687,0.07240832087805345,0.5006285170194696,0.9992821883982447,0.532494174509383,0.10949056259401163,0.4333266863173392,0.10185935389680141,COMPLETE
226,0.7326355851569933,2025-11-16 08:32:10.653390,2025-11-16 09:23:47.270419,0 days 00:51:36.617029,1.3656553953010655,0.1763586618051436,-1.3133243691492218,0.010538332094504485,0.5730939327884227,0.5122497459252908,0.8430975118645494,0.03363567181589504,0.5337671807138462,0.9541366388533142,0.4825120801131033,0.06420372431884684,0.4601468872430953,0.18146576834588787,COMPLETE
227,0.7164605137963844,2025-11-16 09:23:47.492983,2025-11-16 10:15:42.582453,0 days 00:51:55.089470,1.1518803036900778,-0.1032739578639505,-1.1483631617254253,1.9228309837793585,0.6582126537546047,0.25670154969620673,0.9534803510401336,0.0591348847764499,0.556439054176575,0.9160834502164126,0.5040399053108515,0.08345227499524578,0.54076894864529,0.12928523979638296,COMPLETE
228,0.7435775451950524,2025-11-16 10:15:42.775341,2025-11-16 11:07:23.134443,0 days 00:51:40.359102,1.0537148348734136,0.05735420899729921,-1.2287972868788053,0.1837727190539385,0.3448626870893112,0.1346798934265918,1.1569950054358389,0.01075350888226749,0.5762764036601116,0.9784279673446156,0.4395864742481044,0.1309646906555335,0.5129221019895259,0.14917143243356712,COMPLETE
229,0.731208372978116,2025-11-16 11:07:23.407941,2025-11-16 11:58:56.409793,0 days 00:51:33.001852,1.0516934672536986,0.09106003919630395,-1.2370236961193293,0.17060875627760932,0.377103345120467,0.29458965033709283,1.1628718505257656,0.011667618925191477,0.5674095235769405,0.9801877697898348,0.44485480321607723,0.13858264534757922,0.5150302383681507,0.21216282921990892,COMPLETE
230,0.7297811607992388,2025-11-16 11:58:56.637508,2025-11-16 12:50:52.102523,0 days 00:51:55.465015,1.1746449444818443,0.005593390537394591,-1.0968654875789716,-0.10250619121665866,0.4397263097304685,0.14359849017345955,1.08118227601128,0.047800079885863676,0.4858090692025004,0.9646085506983011,0.7928696127032324,0.12495261435117305,0.5023043995958794,0.010418895567385927,COMPLETE
231,0.7383444338725024,2025-11-16 12:50:52.301949,2025-11-16 13:42:58.429647,0 days 00:52:06.127698,1.0793269386155473,0.24773431392579537,-1.2596698178344825,0.08461158900449002,0.3198596937773223,0.08130689098788496,1.0471566668244168,0.03039786029810486,0.5911957998138344,0.9398701228269442,0.43624730642185133,0.10823196443934702,0.6495901269604146,0.1456996283294896,COMPLETE
232,0.7450047573739296,2025-11-16 13:42:58.850608,2025-11-16 14:35:00.827146,0 days 00:52:01.976538,0.9886499002762164,0.17586118670322332,-1.3573908405829795,0.1683778708302351,0.2373575943960377,0.2126607448899409,0.9326808944903792,0.03154632159025264,0.5469186379010271,0.9406611754236934,0.4587952400382964,0.10205901889984463,0.48276616464837013,0.16347128767366534,COMPLETE
233,0.7407231208372979,2025-11-16 14:35:01.168150,2025-11-16 15:27:10.251158,0 days 00:52:09.083008,0.9930931124899858,0.1769840259553703,-1.3738683118449286,0.20826066295325268,0.3419962487936647,0.2121921733589246,0.9171235845807442,0.07045113598878189,0.5473043777971557,0.9747463900227864,0.4667444982626652,0.10699093162863432,0.4811963302696987,0.176207460137075,COMPLETE
234,0.7274024738344433,2025-11-16 15:27:10.524199,2025-11-16 16:19:10.192482,0 days 00:51:59.668283,1.143461050760301,-0.03140252046772404,-1.1788607685732704,0.16602029846820843,0.220486885559371,0.34355555449805497,0.994782892083967,0.011413973884989659,0.5241524657050993,0.8995512779633341,0.46051107043721806,0.09536139378239858,0.46142275479103434,0.15664860168519992,COMPLETE
235,0.7245480494766888,2025-11-16 16:19:10.431211,2025-11-16 17:11:17.617096,0 days 00:52:07.185885,1.3283589612898612,0.2976314359948458,-1.3270319130619985,0.30744838304666666,0.4465572285419676,0.13682339647948907,1.1461458162044105,0.04717792911562991,0.8193249023102678,0.9497816818711995,0.49735691999830456,0.13632890613876394,0.4910765694097297,0.1926055705454123,COMPLETE
236,0.4785918173168411,2025-11-16 17:11:17.849167,2025-11-16 18:03:19.830408,0 days 00:52:01.981241,1.2415825937056937,0.18282827738697938,-1.4490167230366613,-0.0035658943235570215,0.2747878806464782,0.23580328034877732,0.8426395364430925,0.08725874125089962,0.5744800389109926,0.9140672159483472,0.4329774372879839,0.08633513509397478,0.5193713126468478,0.16503696787667307,COMPLETE
237,0.7283539486203615,2025-11-16 18:03:20.086898,2025-11-16 18:55:13.461070,0 days 00:51:53.374172,1.0478867579392468,0.09186558466566987,-1.0212040647291303,0.08962842187943082,0.567763012810119,0.4331357169397948,1.0274032221600649,0.06940890850590913,0.549399813441078,0.8839923409131214,0.45318979722414454,0.06801408479835847,0.5431544702469091,0.1285689284091509,COMPLETE
238,0.7145575642245481,2025-11-16 18:55:13.689644,2025-11-16 19:47:10.401640,0 days 00:51:56.711996,0.9514116110471793,0.2655347665124589,-1.2656805743318156,0.1894795204318623,0.4000077751065818,0.11478983272030067,1.9915138364520328,0.03129968150308258,0.564563326985898,0.9310829960010399,0.5619448839459537,0.12633375877690659,0.4696042900348305,0.14232514491217715,COMPLETE
239,0.7369172216936252,2025-11-16 19:47:10.624316,2025-11-16 20:39:12.999113,0 days 00:52:02.374797,1.0971540073623574,-0.1442524903173368,-1.6224274909418794,0.24980697219007272,0.5007579128136727,0.306073021380805,0.9282124384444674,0.05430605821349896,0.5337880717637421,0.9852589983591811,0.476140889524448,0.14152029776701666,0.5049324351732936,0.11187902830941418,COMPLETE
240,0.7440532825880114,2025-11-16 20:39:13.253875,2025-11-16 21:31:18.302778,0 days 00:52:05.048903,0.9604120421476873,0.03774768322333211,-1.4612429724470635,0.06441541492368502,0.3254051902611715,0.1605086966695834,1.1928976998646414,0.03875977524553205,0.5060146361835548,0.950025191220008,0.49073652406660545,0.15504667999067084,0.5314718595731004,0.18495133173803294,COMPLETE
241,0.7383444338725024,2025-11-16 21:31:18.486215,2025-11-16 22:23:17.788102,0 days 00:51:59.301887,0.9621953307399835,0.03683035374744948,-1.427560573372656,0.07797649489681617,0.32550760210944596,0.21133153677555375,1.1958239183984445,0.04216661707518386,0.5058907990437458,0.9620371731558444,0.5060508127612061,0.1590907800903434,0.5298060822905589,0.18885442082937628,COMPLETE
242,0.708848715509039,2025-11-16 22:23:18.053503,2025-11-16 23:15:37.293106,0 days 00:52:19.239603,1.17949046594251,0.16250803353073337,-1.3532118256988845,-0.018522682254614037,0.2283728536899987,0.15496311142573932,1.2556773035807223,0.027089068478474386,0.47778300144810426,0.946444769751682,0.48543892379276243,0.15010310072941394,0.5106346189098704,0.2101206738158623,COMPLETE
243,0.7426260704091342,2025-11-16 23:15:37.544983,2025-11-17 00:07:42.881492,0 days 00:52:05.336509,1.0439660597196905,0.3218872670860785,-1.579182405801433,0.14539762518420357,0.39056399764637195,0.07463039882062766,1.1000339479411663,0.0631857940583964,0.511940272737936,0.918270173939322,0.5245083049541182,0.11820269518002274,0.5470398030892666,0.16670926978806475,COMPLETE
244,0.7431018078020932,2025-11-17 00:07:43.123250,2025-11-17 00:59:40.981451,0 days 00:51:57.858201,1.0225100543956964,0.32516742608662697,-1.5729452383353142,0.041419033716839714,0.2762339163674672,0.11202820704878719,1.0920534552351395,0.056426142808028976,0.5576048559182473,0.9297319589787096,0.5412417385217942,0.12466802832672738,0.5517639869065626,0.15586866587039666,COMPLETE
245,0.7411988582302569,2025-11-17 00:59:41.236113,2025-11-17 01:51:45.889392,0 days 00:52:04.653279,1.053623042673427,0.31713417893039153,-1.484066487102894,0.04437011137124114,0.20557580116082808,0.23907360766992516,1.0910250869936633,0.010594803886221131,0.5819735970616761,0.9323526212892936,0.5528170631876846,0.11830831887252688,0.547416287691928,0.17151711792411597,COMPLETE
246,0.7188392007611798,2025-11-17 01:51:46.115833,2025-11-17 02:43:50.716892,0 days 00:52:04.601059,1.0201206584868248,0.25258520679605523,-1.477078693852695,-0.03955409052311143,0.2548982589684503,0.27390982763760796,1.1204005011234,0.013025410873506737,0.5736285303693505,0.9335227287308353,0.5441907565721399,0.12308034488952523,0.5548637381374298,0.16409388156225904,COMPLETE
247,0.7069457659372027,2025-11-17 02:43:50.933520,2025-11-17 03:36:14.752839,0 days 00:52:23.819319,1.1187346371371483,0.3217631399599563,-1.5686871373289117,-0.16594708348884646,0.19259907072400212,0.35327554448107606,1.189536251749014,0.06134355373701465,0.592577967303514,0.9575897132986699,0.5228306898956493,0.09280832590400948,0.5579210407074819,0.17204062226472577,COMPLETE
248,0.7392959086584205,2025-11-17 03:36:15.063039,2025-11-17 04:28:18.505245,0 days 00:52:03.442206,1.0940211453102242,0.21680156965578257,-1.5020102683809682,0.050514471043958106,0.17545566422221695,0.1883604137836966,1.2627898650130107,0.03229082763662844,0.5823736341738007,0.9697431833343255,0.5989617563863326,0.12137194308910165,0.5940255640554113,0.1480723341864588,COMPLETE
249,0.725499524262607,2025-11-17 04:28:18.726878,2025-11-17 05:20:19.088046,0 days 00:52:00.361168,1.0101421544958997,0.3307856708334159,-1.3925547309743032,0.049638252515009515,0.30686481689716893,1.4877022507371285,1.3280310055481932,0.0635445760839199,0.5459244395470016,0.923078195494723,0.5511484873249533,0.14251917655522844,0.5452477613550124,0.18718021367873122,COMPLETE
250,0.731208372978116,2025-11-17 05:20:19.330440,2025-11-17 06:12:23.326206,0 days 00:52:03.995766,1.0601592763603225,0.11454175353796588,-1.5828938163425115,-0.049163542146453396,0.2635581671005656,0.08710419294969388,1.1298255683896075,0.02709288451487264,0.5587713923635627,0.9458698018335291,0.5274777886140527,0.10524074121933451,0.534169108076056,0.1586817646560932,COMPLETE
251,0.7345385347288297,2025-11-17 06:12:23.757136,2025-11-17 07:04:25.785056,0 days 00:52:02.027920,1.2202171226473197,0.046185870369127024,-1.4622845620531137,0.13902552063867576,0.4693280558194024,0.2343086502114277,1.0529009464390358,0.011585806372189221,0.607405813556895,0.24092907299214333,0.5403962598797459,0.15449624742402185,0.6433944984791479,0.20255636795797727,COMPLETE
252,0.48239771646051377,2025-11-17 07:04:25.976682,2025-11-17 07:56:25.253983,0 days 00:51:59.277301,0.9207991932007894,-0.03902731526664199,-1.621902012787223,0.09581568415744632,0.3304867554641626,0.1526868760032503,1.0790475389928895,0.1087390438826156,0.5420173486251394,0.9023347497346242,0.5778902173216233,0.06598792918329391,0.48841267335915123,0.17440072109575125,COMPLETE
253,0.7245480494766888,2025-11-17 07:56:25.487799,2025-11-17 08:48:29.217454,0 days 00:52:03.729655,1.2765038383428193,0.33029631282452876,-1.5315368808961307,0.01858298319461351,0.19166608212124508,0.3138201502379262,1.2100174843303209,0.045535239417451155,0.40090226485294556,0.9859979633329559,0.5098693023976819,0.12219019839809901,0.5938936767610618,0.1442379113235842,COMPLETE
254,0.7216936251189343,2025-11-17 08:48:29.463545,2025-11-17 09:40:34.366790,0 days 00:52:04.903245,0.9710741526398641,0.22365640757415484,-1.3766773246105217,-0.08174365315922488,0.3958567048155944,0.09912915564852473,1.0318546331655871,0.08445715789068872,0.5750321058571488,0.9284918443211392,0.4847364324922106,0.07799387461552801,0.6978820202168305,0.11667599247134008,COMPLETE
255,0.7407231208372979,2025-11-17 09:40:34.628921,2025-11-17 10:32:39.605442,0 days 00:52:04.976521,1.152044306159279,0.14827224177422038,-1.4462948397850635,0.14710295209789753,0.14770274410589757,0.20885869160743792,1.1170590759891499,0.044283527462797866,0.6099574417277024,0.9489628134424376,0.5608740101216462,0.15725617830322508,0.5445382044327015,0.13898927052481908,COMPLETE
256,0.7397716460513797,2025-11-17 10:32:39.837895,2025-11-17 11:24:32.766744,0 days 00:51:52.928849,1.0469844031006177,0.2970246344782312,-1.5640185864589269,0.07093560711506987,0.2650932389321636,0.11636823781286776,1.0027909063479774,0.0664939314266851,0.5290217213779187,0.9102494832714262,0.5334057773006393,0.1350117612229187,0.6681947659692347,0.17278823376952604,COMPLETE
257,0.7193149381541389,2025-11-17 11:24:33.013068,2025-11-17 12:16:31.898468,0 days 00:51:58.885400,0.8794888864639151,0.15400907105301564,-1.6493537813637322,0.21254108078174574,0.5866046688434019,1.1390657778435853,1.1328049919714318,0.011088823543559292,0.5012811121397075,0.9995837504438424,0.4951174223942315,0.0961425415812022,0.523144021540636,0.19530889342690405,COMPLETE
258,0.5304471931493815,2025-11-17 12:16:32.144793,2025-11-17 13:08:56.654932,0 days 00:52:24.510139,0.9608570152847884,0.06220276370220307,-1.2585263811134182,0.0034577416687534765,0.4769037598486433,0.408659508018543,0.9029215924098181,0.0959475197852829,0.5862613876527945,0.936057704553889,0.46787107563779434,0.164854644614134,0.5688364957710804,0.15791894780035115,COMPLETE
259,0.6860133206470028,2025-11-17 13:08:56.926015,2025-11-17 14:01:04.379237,0 days 00:52:07.453222,1.2110133047577154,0.24129018129571667,-1.3221689235408902,-0.19033529520900794,0.3175206887669782,1.8481566125152813,1.4563684116948838,0.0358628915981477,0.5445421242254401,0.9645894182698712,0.5252930719947257,0.11960891944543416,0.5514168297931427,0.5920329604957093,COMPLETE
260,0.719790675547098,2025-11-17 14:01:04.573137,2025-11-17 14:53:16.050860,0 days 00:52:11.477723,1.1043928407733978,0.30384868506004614,-1.4752781332483076,0.13726567604403034,0.1953955264636781,0.2628569010451339,1.2205504972094132,0.07263664974155438,0.5606196911494431,0.8928092696549528,0.5133938384169096,0.17601095734863542,0.626405237528728,0.13264103266940458,COMPLETE
261,0.7283539486203615,2025-11-17 14:53:16.335452,2025-11-17 15:45:23.310057,0 days 00:52:06.974605,1.0158410353440255,0.35793068650925774,-1.6194495881692252,-0.11419117229528228,0.06287546820666565,0.18578565916979387,1.0597924601761641,0.05116453408094718,0.5820348507984344,0.9161281651339497,0.5899274517276161,0.4635210755725916,0.4920761048722204,0.22229477064166264,COMPLETE
262,0.7397716460513797,2025-11-17 15:45:23.592326,2025-11-17 16:37:32.472741,0 days 00:52:08.880415,0.8627063050667447,0.19713396351046897,-1.4896688362867108,0.2704485634008681,0.3660658146669704,0.055099500507753,0.9835466319721708,0.02931562960992315,0.521900316381137,0.9695480502358326,0.4548027054257596,0.13238819328757853,0.41504821253709995,0.12253462344667355,COMPLETE
263,0.4262607040913416,2025-11-17 16:37:32.751263,2025-11-17 17:29:39.754471,0 days 00:52:07.003208,1.3825432496006262,-0.06416980708406311,-1.3794750973681418,0.0865572090346639,0.5046091691103749,0.34180851517771405,0.8562977681523503,0.08283927174181717,0.47370486630041897,0.9443715644760637,0.43223097639799835,0.7744672896557236,0.5216847497242731,0.15108062290755916,COMPLETE
